ResponseId,Q8_1Fa_1,Q8_2Kn_1,Q9_1Ge,Q9_2Age,Q9_3Em,Q9_5Ch,Q9_6Ed,Q9_7In,Q9_8He,Q9_9Po,region
R_3DvidTMRJsvCSuQ,6,5,Male,1983,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Bad,49221,Midwest
R_7AQdCgaC1E0MibH,4,4,Female,1979,Working part-time,2,Master's degree,"More than $190,000 per year",Very good,19341,Northeast
R_6VeV9VqioBdVxTa,6,4,Female,1987,Working full-time,1,Secondary school,"$75,000 - $99,999 per year",Moderate ,43551,Midwest
R_6WOyktZVTc2UW5r,2,1,Female,1991,Other,0,Secondary school,"Less than $25,000 per year",Bad,,
R_1NdeSNLaQvU1G5r,2,1,Male,1986,A homemaker or stay-at-home parent,0,Secondary school,"$45,000 - $74,999 per year",Moderate ,24018,South
R_54Pi4z2dZzP4wrF,5,4,Male,1984,Working full-time,1,Master's degree,"More than $190,000 per year",Very good,80134,West
R_5mjkuAO16rb8X6x,1,1,Male,1973,Working full-time,1,Vocational or similar,"$75,000 - $99,999 per year",Moderate ,37779,South
R_6It1oVLuhFPE1w9,3,2,Male,1976,Working full-time,0,Vocational or similar,"Less than $25,000 per year",Moderate ,62626,Midwest
R_7S9OVPoZx0CCDsZ,2,1,Male,1981,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,68128,Midwest
R_5Jmkir3Wwx2675d,3,3,Female,1975,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Good,37821,South
R_7isaveXEuq8LZyP,5,4,Female,1978,Working full-time,2,Bachelor’s degree,"More than $190,000 per year",Very good,85142,West
R_6uHWdjO9rBcDiCo,5,5,Male,2000,Working full-time,2,Bachelor’s degree,"$125,000 - $190,000 per year",Good,30002,South
R_7NI2DwvWsS0WAx8,5,5,Male,2000,Working full-time,2,Bachelor’s degree,"$125,000 - $190,000 per year",Good,30002,South
R_5j80omRQRaSHyG8,4,4,Male,1965,Working full-time,0,Primary school,"$45,000 - $74,999 per year",Good,46516,Midwest
R_6R9sybPVZibInsy,2,2,Female,1983,Working full-time,0,Secondary school,"$45,000 - $74,999 per year",Good,67460,Midwest
R_7VctJ5GzOSNaUE1,3,2,Male,1982,Working full-time,1,Vocational or similar,"More than $190,000 per year",Good,21703,South
R_3ydspEiLjWZImtv,3,2,Female,2001,Unemployed and looking for work,2,Vocational or similar,"$100,000 - $124,999 per year",Moderate ,47670,Midwest
R_6PvgOqk4wz9aryj,3,3,Female,1988,Working full-time,2,Secondary school,"$25,000 - $49,999 per year",Very good,77571,South
R_6agWI5KJT7nb7EB,3,2,Male,1978,Working part-time,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,60304,Midwest
R_3oHevFzKQpEWEXx,2,2,Female,1973,Working full-time,0,Bachelor’s degree,"$100,000 - $124,999 per year",Good,77379,South
R_3rj7giHoGEDajMf,3,3,Female,1971,Retired,0,Vocational or similar,"$100,000 - $124,999 per year",Very good,70123,South
R_7rHleKs4cFjJ5X8,1,1,Female,1984,Working full-time,1,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,11967,Northeast
R_56CfOwkkNvUVTYl,5,6,Male,1973,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Good,44440,Midwest
R_5f1ASiocrYmo5Hb,3,1,Male,1986,Other,2,Bachelor’s degree,"$45,000 - $74,999 per year",Very bad,27295,South
R_7qvEbQy1BlmsON2,2,2,Male,1971,Working full-time,0,Master's degree,"$125,000 - $190,000 per year",Good,30101,South
R_5wagDRtXrPoiYSO,4,4,Female,1986,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Good,78664,South
R_6Y9wRZQIUAxswi5,2,2,Female,1982,A homemaker or stay-at-home parent,More than 3,Bachelor’s degree,"$100,000 - $124,999 per year",Good,,
R_55sfbuE9J7X792D,5,4,Male,1981,Working full-time,2,Bachelor’s degree,"More than $190,000 per year",Good,35221,South
R_3nVoB0SLUqhMye8,4,5,Female,2000,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,21128,South
R_7QWYAF0sIHfa39g,1,1,Male,1987,Working full-time,2,Bachelor’s degree,"More than $190,000 per year",Very good,,
R_7KvYBbJf0JFF58Z,3,2,Male,1988,Unemployed and looking for work,0,Master's degree,"$25,000 - $49,999 per year",Very bad,34476,South
R_7SCQZluGTnh6q6n,3,5,Male,1977,Working full-time,3,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,32208,South
R_7KjcHxhFnmQMAEr,6,4,Male,1977,Working full-time,1,Bachelor’s degree,"$45,000 - $74,999 per year",Good,20001,South
R_6nTQ3g0jY3fizCx,3,3,Female,1971,Working full-time,0,Ph.D.,"$45,000 - $74,999 per year",Good,37912,South
R_7kStL2OthSFqWIh,1,3,Female,1974,Working full-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,01027,Northeast
R_6q25KN7BGTQUX7H,5,3,Female,1976,Working part-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Good,43162,Midwest
R_7pAmfc19No1a8kX,4,3,Female,1976,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,18612,Northeast
R_7p8papMALDu6yad,4,4,Female,1977,Working part-time,1,Master's degree,"$125,000 - $190,000 per year",Good,76082,South
R_7NUP7GEgjdGKfkK,1,1,Male,1967,Working full-time,2,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,38501,South
R_1fbQ6ZlbTaoUKtj,6,6,Female,1997,Working full-time,0,Primary school,"$25,000 - $49,999 per year",Moderate ,,
R_5Opn9CXoZHCdWQ1,1,2,Female,1976,Working full-time,2,Master's degree,"$125,000 - $190,000 per year",Very good,70390,South
R_6E6ShqxHIro2K3t,2,2,Male,1982,Working part-time,2,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,47933,Midwest
R_6po0O2AQ5SKa1Ft,5,3,Male,1976,Working full-time,1,Master's degree,"More than $190,000 per year",Good,60606,Midwest
R_6gT95ibmnQwTvk9,3,3,Male,1994,Working part-time,0,Master's degree,"$25,000 - $49,999 per year",Moderate ,,
R_75ZA3qXNxxzQUfX,2,3,Male,1992,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,10001,Northeast
R_1HPXSRKxtNuaUal,5,5,Female,1970,Working full-time,0,Master's degree,"$45,000 - $74,999 per year",Good,59047,West
R_3U9FoyyhZWasGM9,4,3,Female,2001,Unemployed and looking for work,1,Secondary school,"Less than $25,000 per year",Moderate ,02861,Northeast
R_1fHU08HjYG5J8Bz,6,5,Female,1981,Working full-time,1,Bachelor’s degree,"$100,000 - $124,999 per year",Very good,65809,Midwest
R_6ZbQa749fNt2Xbr,2,1,Female,1975,Working full-time,0,Vocational or similar,"Less than $25,000 per year",Very good,25054,South
R_6TYoVH89k8cnIPp,1,2,Female,2003,Student,0,Bachelor’s degree,"More than $190,000 per year",Good,11598,Northeast
R_5hEHBpJrTVmTkUZ,3,2,Female,1978,A homemaker or stay-at-home parent,1,Master's degree,"$45,000 - $74,999 per year",Good,80911,West
R_7aiaQLsSDWwVbnr,2,1,Male,1997,Working part-time,1,Secondary school,"$45,000 - $74,999 per year",Bad,35178,South
R_1UbmBH5iy015PQx,4,4,Female,1975,Working full-time,0,Bachelor’s degree,"$100,000 - $124,999 per year",Good,33635,South
R_3E9YeD7HxhKgfZc,5,5,Female,1976,Working full-time,3,Vocational or similar,"$100,000 - $124,999 per year",Moderate ,27889,South
R_5OlDCjLYcPdZBRJ,4,2,Male,1987,Working full-time,1,Master's degree,"$45,000 - $74,999 per year",Good,45719,Midwest
R_6hzBshkNYe47vIy,2,4,Male,1986,Other,0,Bachelor’s degree,"$25,000 - $49,999 per year",Bad,,
R_10uvtOlUSbRTwOt,5,5,Female,1983,Working full-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Good,40014,South
R_3F3sZHg1Unlnivc,1,2,Female,1978,Working full-time,1,Master's degree,"More than $190,000 per year",Very good,33073,South
R_5OVDzdp7F24L9h8,3,3,Female,1996,Student,0,Master's degree,"$100,000 - $124,999 per year",Very good,23228,South
R_5bQJ8O3Vpdrk9hv,3,3,Male,1975,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,37601,South
R_67li3bqFNfp3BV2,3,4,Female,1998,Unemployed and looking for work,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,38866,South
R_75ZyS4PQlpps2Qi,5,5,Male,1974,Working part-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,30506,South
R_3F4VDxyIbVtF3XR,3,3,Male,1989,Working full-time,0,Secondary school,"$25,000 - $49,999 per year",Good,29061,South
R_3uKYztvQrhyhzY4,4,3,Male,1985,Other,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,91950,West
R_6f9HxZy08HsyGU2,4,4,Male,1985,Working full-time,1,Bachelor’s degree,"More than $190,000 per year",Good,53821,Midwest
R_1rMK9lh75QL0S4m,2,1,Female,1999,Working part-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,02066,Northeast
R_6CAcDkkU9rdRH3z,1,1,Male,1973,Working full-time,1,Secondary school,"$45,000 - $74,999 per year",Good,32309,South
R_3nPCjTWuYalNAQR,5,3,Male,1999,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Very good,80252,West
R_1Xjp3rrrxU44C69,4,3,Male,1975,Working full-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Good,43701,Midwest
R_1glWswFIOoLEhpf,1,3,Female,1974,Retired,0,Vocational or similar,"$25,000 - $49,999 per year",Moderate ,31525,South
R_7wNPtpNq46b35P2,5,4,Female,1976,Working full-time,0,Secondary school,"$25,000 - $49,999 per year",Good,,
R_69QA0ZAvMqkX6V3,4,5,Male,1995,Working full-time,2,Bachelor’s degree,"$100,000 - $124,999 per year",Good,11729,Northeast
R_7TZ7sLW41Wfdfsn,6,3,Male,1993,Working full-time,1,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,46714,Midwest
R_5awMQtZCS46GK1O,2,2,Male,1979,Working full-time,2,Vocational or similar,"$100,000 - $124,999 per year",Moderate ,10704,Northeast
R_7lMkVZj8gpmu8If,5,3,Male,1976,Working part-time,0,Bachelor’s degree,"Less than $25,000 per year",Good,16148,Northeast
R_6J3nQaZf9A2CHep,4,4,Female,2001,Working part-time,2,Secondary school,"$45,000 - $74,999 per year",Moderate ,,
R_3HIAFBZc6fKLXp4,5,3,Male,1973,Working full-time,1,Bachelor’s degree,"More than $190,000 per year",Good,80528,West
R_3uyMiK0xjJVTIwT,4,2,Male,1970,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,48160,Midwest
R_3G0v8fMHAMsiTXM,2,3,Male,1974,Working full-time,0,Master's degree,"$125,000 - $190,000 per year",Bad,01106,Northeast
R_13vGnqatn392Sw6,2,2,Male,1986,Working full-time,0,Secondary school,"$75,000 - $99,999 per year",Moderate ,76063,South
R_3NyYCJzhJsgp5KJ,3,3,Male,1995,Working full-time,0,Secondary school,"$25,000 - $49,999 per year",Good,21213,South
R_7Vsvu8zqXGUlpAD,4,4,Male,2003,Working part-time,0,Secondary school,"$100,000 - $124,999 per year",Very good,,
R_77qxIA261lhflzp,3,5,Female,1997,Working part-time,0,Vocational or similar,"$25,000 - $49,999 per year",Good,40741,South
R_5MXsG9UfhZBra5w,5,5,Male,1975,Working full-time,1,Vocational or similar,"More than $190,000 per year",Good,19610,Northeast
R_1LSUYzKcMEpqy8o,2,1,Male,1975,Unemployed and looking for work,0,Vocational or similar,"$45,000 - $74,999 per year",Bad,45885,Midwest
R_7ttiBU0mmK27rnK,5,3,Female,1975,Working full-time,0,Master's degree,"$125,000 - $190,000 per year",Very good,98026,West
R_7GZg4hByjwtYujY,3,3,Male,1979,Working full-time,3,Master's degree,"$75,000 - $99,999 per year",Good,30019,South
R_5R95FPXE6REF5O0,2,2,Male,1996,Working full-time,0,Secondary school,"$25,000 - $49,999 per year",Good,52403,Midwest
R_6Pd5lEqXWKzDoS7,3,2,Female,1992,Working full-time,0,Vocational or similar,"$75,000 - $99,999 per year",Good,28677,South
R_1952x4hOAtGDH4T,5,5,Male,1979,Working full-time,0,Secondary school,"$25,000 - $49,999 per year",Good,48618,Midwest
R_55tO9fGRO5hbpTv,3,3,Male,1976,Working part-time,1,Master's degree,"$45,000 - $74,999 per year",Moderate ,06787,Northeast
R_68NZHMrLwg91g7J,2,2,Male,1972,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,27587,South
R_1wahmYAfk67hcgR,2,1,Male,1976,Other,0,Bachelor’s degree,"$75,000 - $99,999 per year",Bad,,
R_62ONTTGzwlqFt9Y,1,2,Female,1971,Working part-time,0,Vocational or similar,"Less than $25,000 per year",Good,34488,South
R_5rpGe7HIO5bwIvz,2,1,Female,1978,Working full-time,0,Secondary school,"$100,000 - $124,999 per year",Good,37144,South
R_1njVCeF4p0GlGI9,2,1,Female,1998,Working part-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Very good,80252,West
R_1eX5Z76sOHWe7iB,5,5,Female,1972,Working part-time,1,Ph.D.,"$125,000 - $190,000 per year",Good,78620,South
R_5Spoo4QRhGJCvOB,4,3,Female,1979,Unemployed and looking for work,0,Bachelor’s degree,"$25,000 - $49,999 per year",Good,94533,West
R_55KGTITKNV8mjTd,2,3,Male,1977,Working full-time,2,Master's degree,"$75,000 - $99,999 per year",Good,29334,South
R_5ir43cPYsk7pRYv,3,2,Female,1974,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Moderate ,43609,Midwest
R_7ec5o3wZpdKVC37,5,5,Male,1995,Working full-time,0,Master's degree,"$75,000 - $99,999 per year",Good,70452,South
R_62NgDlRJH3csV3P,2,2,Male,1970,Working full-time,0,Secondary school,"$75,000 - $99,999 per year",Good,17545,Northeast
R_3lxChReWPjFNdcd,2,2,Female,1999,Student,0,Master's degree,"$25,000 - $49,999 per year",Good,32606,South
R_1g8skMFesPcBxCe,1,1,Female,1965,Retired,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,33573,South
R_3k0AyT7GwPQU4i5,1,1,Female,1996,Working full-time,2,Vocational or similar,"$100,000 - $124,999 per year",Good,66007,Midwest
R_6wajDDS0n8LfsRt,3,3,Female,1968,A homemaker or stay-at-home parent,0,Vocational or similar,"$100,000 - $124,999 per year",Moderate ,34436,South
R_1O8qkWjyx8WZ626,3,5,Male,1997,Working full-time,1,Master's degree,"$125,000 - $190,000 per year",Good,33126,South
R_3wnaQzV28x7p0Gw,4,4,Male,1978,Working full-time,2,Bachelor’s degree,"More than $190,000 per year",Very good,43040,Midwest
R_5hL6XsDXzkqR0sr,2,1,Male,1991,Unemployed and looking for work,1,Secondary school,"$125,000 - $190,000 per year",Good,98396,West
R_5EMR5Yc0R7YI94G,2,3,Male,1981,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,27502,South
R_1rCLT30VCMXSkMC,4,1,Male,1969,Working full-time,0,Ph.D.,"$75,000 - $99,999 per year",Moderate ,48186,Midwest
R_1Po1raO98eKy7oT,3,3,Female,1984,Working full-time,2,Vocational or similar,"$75,000 - $99,999 per year",Moderate ,79934,South
R_79ofk6ZxOfJaZ0n,5,3,Male,1997,Working full-time,0,Primary school,"$45,000 - $74,999 per year",Good,16105,Northeast
R_5KZLKMHJ0DYhoKu,4,4,Male,1993,Working full-time,0,Secondary school,"$100,000 - $124,999 per year",Moderate ,08312,Northeast
R_5KSDjCJqe4chiS7,3,5,Male,1999,Working part-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Good,30301,South
R_6WUMJ4Iv84NbfQ5,2,1,Female,1976,Unemployed and looking for work,1,Bachelor’s degree,"$75,000 - $99,999 per year",Good,80550,West
R_638XMxeAn9imYem,4,4,Male,1975,Working full-time,0,Secondary school,"$45,000 - $74,999 per year",Good,02645,Northeast
R_17dsmweh6bDnPr5,5,4,Male,1996,Working full-time,2,Bachelor’s degree,"$25,000 - $49,999 per year",Very good,72653,South
R_6LRkNJ5m97eBDE5,4,1,Male,1968,Working full-time,0,Secondary school,"$45,000 - $74,999 per year",Moderate ,76028,South
R_3SpG9cTi9HXAqVm,5,4,Male,1965,Working full-time,0,Master's degree,"$125,000 - $190,000 per year",Very good,13502,Northeast
R_6PYn17xvyjvLY4U,2,1,Female,1970,Other,0,Secondary school,"$25,000 - $49,999 per year",Good,93021,West
R_3jIamMLsgUUn2w1,3,2,Male,1999,Student,0,Primary school,"$25,000 - $49,999 per year",Moderate ,77340,South
R_3NgAbEGkVdHN4uj,2,2,Male,1965,Working full-time,0,Bachelor’s degree,"$100,000 - $124,999 per year",Good,72703,South
R_3rlGVYZkQSH4wjI,4,4,Female,1995,A homemaker or stay-at-home parent,2,Bachelor’s degree,"$45,000 - $74,999 per year",Good,20112,South
R_6SNT7Jr4IqgDtzr,5,5,Female,1979,Working full-time,2,Master's degree,"More than $190,000 per year",Good,10583,Northeast
R_3MwI7Sdd9ZuTNDj,2,5,Male,1998,Working part-time,0,Bachelor’s degree,"$100,000 - $124,999 per year",Good,75270,South
R_6nu6vNmvwYYF1kd,5,5,Male,1979,Working full-time,1,Vocational or similar,"$45,000 - $74,999 per year",Bad,43311,Midwest
R_6SACdyYN5LQWTbM,5,5,Female,1970,Working full-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,42519,South
R_5ErOxzPfDhPrSa0,4,3,Male,1977,Working full-time,1,Vocational or similar,"$100,000 - $124,999 per year",Good,11704,Northeast
R_7AsrtQZMXwq641j,5,5,Male,1994,Working full-time,0,Master's degree,"$45,000 - $74,999 per year",Very good,,
R_1PY8D4z44OIfBHO,5,5,Female,1969,Working part-time,1,Secondary school,"$25,000 - $49,999 per year",Good,02861,Northeast
R_3JFUGttgjJ08MyG,5,5,Male,1999,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,,
R_5LgOlQznHlzrukh,7,7,Male,1971,Working full-time,0,Bachelor’s degree,"More than $190,000 per year",Good,48236,Midwest
R_5Ey1jXhmoWYQ9e1,3,2,Female,1967,Working full-time,More than 3,Vocational or similar,"$100,000 - $124,999 per year",Bad,32113,South
R_55DcffHoOKoJCpj,1,4,Female,1996,Other,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,43462,Midwest
R_7nAxhIAmCLatdEk,5,5,Female,1969,Working full-time,1,Bachelor’s degree,"$75,000 - $99,999 per year",Good,76901,South
R_5f30GaWSe50WgyU,7,6,Female,1966,Working part-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,30009,South
R_7q4CwP6txrjU6WH,5,5,Male,1974,Working part-time,0,Vocational or similar,"$45,000 - $74,999 per year",Bad,44055,Midwest
R_6QH5yWiTL4pt0oN,3,3,Male,1967,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Moderate ,82443,West
R_1OUrpCPYKJUO71C,2,2,Female,1976,Working part-time,0,Secondary school,"$100,000 - $124,999 per year",Good,70068,South
R_1DRT5x1hUiViqEO,4,3,Male,1965,Retired,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,03057,Northeast
R_6axZvUvUhW3T2vS,2,1,Male,1965,Other,0,Vocational or similar,"$45,000 - $74,999 per year",Bad,60004,Midwest
R_16hJCJYfMiwu1SF,2,2,Male,1966,Working part-time,0,Bachelor’s degree,"Less than $25,000 per year",Good,46902,Midwest
R_52NAdQDgBYvgXuN,1,1,Male,1973,Working part-time,0,Secondary school,"$25,000 - $49,999 per year",Good,34652,South
R_6HTgg93oqDQDBuP,5,5,Female,1973,Working part-time,More than 3,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,64119,Midwest
R_7bq3dA4v8xQ2001,2,2,Male,1974,Working full-time,0,Secondary school,"$45,000 - $74,999 per year",Good,49802,Midwest
R_62UZE9518pK5k3d,6,5,Female,1965,Working full-time,1,Secondary school,"$75,000 - $99,999 per year",Good,37066,South
R_3QMbqMvwQmIE9nk,1,1,Male,1966,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Bad,03060,Northeast
R_500Ex5P1gSc6Wao,3,2,Male,1999,Working part-time,0,Secondary school,"Less than $25,000 per year",Good,34203,South
R_5lhugODb0QMzaXE,3,2,Female,1975,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Very good,59801,West
R_5DSdMgaOaJh1ypB,4,4,Male,1977,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,35016,South
R_3Ge8lCtbYtsgZr5,3,2,Female,1966,Retired,0,Master's degree,"$100,000 - $124,999 per year",Very good,30642,South
R_1dYQBxqsJj6JQqX,1,1,Male,1964,Retired,0,Secondary school,"$75,000 - $99,999 per year",Moderate ,78254,South
R_3Yy4ePSt4W0Znew,2,2,Female,1974,Working full-time,1,Bachelor’s degree,"$75,000 - $99,999 per year",Good,62220,Midwest
R_86c1lcCUcVUxfa6,6,5,Female,1994,Working full-time,2,Bachelor’s degree,"$25,000 - $49,999 per year",Very good,23601,South
R_1RqhqKqSy1iGnTf,3,3,Male,1978,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Good,85225,West
R_1maNKK4wgjyZNsJ,4,5,Male,1975,Working full-time,2,Bachelor’s degree,"$75,000 - $99,999 per year",Good,04330,Northeast
R_6MG1wv2rbLHLOOm,3,3,Female,1977,Working full-time,2,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,02360,Northeast
R_1IoXytDfk3CWelN,4,3,Female,1966,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Moderate ,32218,South
R_6dfhML9tvbvayqZ,3,1,Female,1972,Other,0,Secondary school,"Less than $25,000 per year",Good,29045,South
R_7x8GClfvXpyekXD,2,2,Male,1989,Working part-time,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,47403,Midwest
R_5fwJO6yqfsmwwKS,4,4,Female,2000,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Good,60601,Midwest
R_1dQt6x8sliLGyGZ,5,7,Male,1964,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,27817,South
R_7TYrVQNHgFJuo6Y,4,3,Female,1973,Working full-time,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,49331,Midwest
R_7xtlqfqYgFIheKt,1,1,Female,1966,Working part-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Moderate ,49405,Midwest
R_1ieYsLF8eFd3rbX,4,4,Male,1976,Working full-time,2,Bachelor’s degree,"$100,000 - $124,999 per year",Good,08085,Northeast
R_7TFC4d3wc9zgDhU,2,2,Female,1972,Working full-time,0,Bachelor’s degree,"More than $190,000 per year",Good,55379,Midwest
R_1zScRfmdCAZhysE,3,2,Female,1968,Working full-time,0,Ph.D.,"$100,000 - $124,999 per year",Good,23235,South
R_6hzZUZjIlZDVIYh,1,1,Female,1979,Working full-time,1,Bachelor’s degree,"$100,000 - $124,999 per year",Good,18708,Northeast
R_7HddIm4djr9uYxc,3,2,Female,1971,Unemployed and looking for work,2,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,44314,Midwest
R_1wGoKrzoOKPzJqt,7,5,Female,1978,Working full-time,0,Master's degree,"$45,000 - $74,999 per year",Very good,85032,West
R_6nd5Da8IROZDOgF,5,5,Male,1992,Working full-time,2,Bachelor’s degree,"$45,000 - $74,999 per year",Very good,75204,South
R_6szhCXFiJiWUmaV,2,2,Female,1973,Working full-time,0,Ph.D.,"More than $190,000 per year",Good,33437,South
R_5Jsi93NTEI0DAfR,4,4,Female,1978,Working full-time,0,Vocational or similar,"$45,000 - $74,999 per year",Very good,60013,Midwest
R_1IZwnBUNKYLQwy5,3,2,Female,1975,Unemployed and looking for work,0,Secondary school,"Less than $25,000 per year",Moderate ,33540,South
R_6pnx4GKmVHCqv3m,5,5,Female,1976,Retired,0,Bachelor’s degree,"$45,000 - $74,999 per year",Very good,28540,South
R_5fqExJSjfqujTdU,2,2,Female,1969,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Good,14223,Northeast
R_7hGeMvleIqomTqJ,2,2,Female,1974,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Good,75228,South
R_1MMvrNwIxOBaLu6,4,3,Female,1973,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,27278,South
R_707hR3T40PSQY13,2,2,Female,1979,Working part-time,1,Secondary school,"$100,000 - $124,999 per year",Moderate ,97236,West
R_7qw3xv4FzfPP8yZ,1,2,Female,1970,Working full-time,0,Bachelor’s degree,"More than $190,000 per year",Moderate ,,
R_3GexEZFyiYU4WbZ,2,1,Male,1972,Working full-time,2,Ph.D.,"$100,000 - $124,999 per year",Good,77099,South
R_7Ok0yJxWVZlDrJl,3,2,Female,1978,Working full-time,1,Master's degree,"$125,000 - $190,000 per year",Moderate ,07204,Northeast
R_3MgSozxRy0QDhcJ,3,3,Female,1979,Working part-time,1,Secondary school,"$45,000 - $74,999 per year",Good,63090,Midwest
R_5hQqh7S6dlE70Ne,3,3,Female,1976,Working part-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,15139,Northeast
R_11vxMqkZjO8BMsu,2,3,Female,1978,Working part-time,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,29732,South
R_1dv3SWLlVFlSUPV,3,2,Female,1978,Working full-time,0,Secondary school,"$45,000 - $74,999 per year",Good,21207,South
R_5uCfuwFesmGiLaH,2,2,Male,1974,Working full-time,1,Master's degree,"$125,000 - $190,000 per year",Very good,44883,Midwest
R_1C3EaVm2lb14u9r,6,6,Male,1973,Working full-time,0,Vocational or similar,"$45,000 - $74,999 per year",Good,,
R_62wf09TX2mX3lXr,1,1,Female,1971,A homemaker or stay-at-home parent,0,Secondary school,"Less than $25,000 per year",Bad,75563,South
R_6YyyYLG0TwL2Yfm,4,3,Female,1968,Unemployed and looking for work,0,Secondary school,"$45,000 - $74,999 per year",Good,48042,Midwest
R_7uJ6Q2xGSl0oDQt,2,2,Male,1975,Working full-time,2,Bachelor’s degree,"More than $190,000 per year",Good,30062,South
R_6jD1QGZkmcVm5xR,6,5,Female,1992,Working full-time,2,Bachelor’s degree,"$25,000 - $49,999 per year",Very good,33871,South
R_5Ci6QCRMBOWyFup,1,1,Male,1970,Unemployed and looking for work,0,Secondary school,"Less than $25,000 per year",Moderate ,30680,South
R_7I5dbJnyrAM5Vvj,2,1,,,Working full-time,2,Master's degree,Prefer not to say,Very good,,
R_6VvpR3zkKm1lhWp,2,3,Male,1992,Working full-time,3,Master's degree,"$100,000 - $124,999 per year",Moderate ,33327,South
R_3LXtzRcSRuNNl8S,1,1,Female,1978,Working full-time,1,Vocational or similar,"$75,000 - $99,999 per year",Very good,44807,Midwest
R_3DiGl2Yye7VIcYr,5,5,Female,1975,A homemaker or stay-at-home parent,0,Vocational or similar,"$75,000 - $99,999 per year",Good,47394,Midwest
R_7kRLLRlljE8lARR,3,3,Female,1974,Working full-time,1,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,44133,Midwest
R_7Ceiyxu3RwxZCW5,4,3,Female,1971,A homemaker or stay-at-home parent,0,Secondary school,"More than $190,000 per year",Good,51503,Midwest
R_5qPQuJ4pKXtNk00,7,7,Female,1991,Working full-time,1,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,38834,South
R_1T4kTBVJ7TWkF6p,5,5,Male,1993,Working full-time,2,Master's degree,"$75,000 - $99,999 per year",Very good,73023,South
R_3ClddPSDPxSUy40,2,2,Male,1989,Working full-time,1,Bachelor’s degree,"$75,000 - $99,999 per year",Good,33101,South
